Date,Open,High,Low,Close,Adj Close,Volume
19/03/1962,7.055449,7.087317,7.055449,7.061823,1.5759,392250
20/03/1962,7.049076,7.049076,7.017208,7.017208,1.565943,172590
21/03/1962,7.017208,7.036329,6.998088,7.023582,1.567365,274575
22/03/1962,6.998088,6.998088,6.9471,6.9471,1.550297,251040
23/03/1962,6.953474,6.985341,6.953474,6.972594,1.555987,196125
26/03/1962,6.972594,6.998088,6.959847,6.969407,1.555275,141210
27/03/1962,6.953474,6.953474,6.832377,6.838751,1.526119,368715
28/03/1962,6.845124,6.896112,6.845124,6.876992,1.534654,345180
29/03/1962,6.876992,6.908859,6.857871,6.857871,1.530387,243195
30/03/1962,6.845124,6.845124,6.759082,6.79095,1.515451,462855
02/04/1962,6.787763,6.787763,6.698534,6.698534,1.494828,392250
03/04/1962,6.692161,6.692161,6.462715,6.532823,1.457849,957090
04/04/1962,6.532823,6.590185,6.504143,6.504143,1.45145,682515
05/04/1962,6.539197,6.641173,6.539197,6.641173,1.482028,957090
06/04/1962,6.641173,6.692161,6.590185,6.634799,1.480606,455010
09/04/1962,6.634799,6.67304,6.590185,6.641173,1.482028,23535
10/04/1962,6.641173,6.666667,6.602932,6.666667,1.487718,274575
11/04/1962,6.666667,6.717655,6.577438,6.577438,1.467805,556995
12/04/1962,6.577438,6.590185,6.50733,6.50733,1.45216,423630
13/04/1962,6.50733,6.602932,6.500956,6.602932,1.473494,658980
16/04/1962,6.602932,6.647546,6.52645,6.596558,1.472072,533460
17/04/1962,6.596558,6.628426,6.564691,6.628426,1.479184,313800
18/04/1962,6.628426,6.685787,6.609305,6.615679,1.476339,447165
19/04/1962,6.615679,6.641173,6.590185,6.615679,1.476339,407940
23/04/1962,6.615679,6.622052,6.583811,6.609305,1.474917,329490
24/04/1962,6.609305,6.650733,6.596558,6.602932,1.473494,478545
25/04/1962,6.602932,6.628426,6.532823,6.532823,1.457849,486390
26/04/1962,6.52645,6.52645,6.367113,6.367113,1.42087,972780
27/04/1962,6.367113,6.437221,6.118547,6.188655,1.381046,1710210
30/04/1962,6.188655,6.246017,5.736138,5.787126,1.291442,2455485
01/05/1962,5.787126,5.920969,5.481198,5.889101,1.314198,5562105
02/05/1962,5.991077,6.169535,5.991077,6.022945,1.344067,2675145
03/05/1962,6.022945,6.169535,5.97833,6.147228,1.3718,1427790
04/05/1962,6.147228,6.195029,6.086679,6.195029,1.382468,815880
07/05/1962,6.195029,6.24283,6.057999,6.057999,1.351889,870795
08/05/1962,6.050032,6.050032,5.857234,5.857234,1.307294,1082610
09/05/1962,5.857234,5.911409,5.736138,5.748885,1.28311,1678830
10/05/1962,5.748885,5.860421,5.723391,5.774379,1.2888,2000475
11/05/1962,5.774379,5.863607,5.659656,5.68515,1.268884,1984785
14/05/1962,5.68515,5.793499,5.586361,5.793499,1.293068,2855580
15/05/1962,5.793499,5.901848,5.761632,5.761632,1.285955,1765125
16/05/1962,5.761632,5.857234,5.761632,5.825366,1.30018,925710
17/05/1962,5.825366,5.825366,5.697897,5.723391,1.277421,1019850
18/05/1962,5.723391,5.755258,5.678776,5.755258,1.284532,768810
21/05/1962,5.755258,5.755258,5.68515,5.736138,1.280264,415785
22/05/1962,5.729764,5.729764,5.544933,5.544933,1.23759,1051230
23/05/1962,5.544933,5.583174,5.29318,5.29318,1.1814,3028170
24/05/1962,5.29318,5.43021,5.073295,5.073295,1.132323,4346130
25/05/1962,5.073295,5.188018,4.945825,5.079669,1.133746,4503030
28/05/1962,5.060548,5.060548,4.525175,4.601657,1.027057,4518720
29/05/1962,4.659018,4.933078,4.659018,4.882091,1.089647,4040175
31/05/1962,4.971319,5.098789,4.971319,5.003187,1.116676,4322595
01/06/1962,4.984066,4.984066,4.878904,4.907584,1.095337,2526090
04/06/1962,4.84385,4.84385,4.58891,4.58891,1.024211,1898490
05/06/1962,4.58891,4.767368,4.499681,4.641491,1.035948,3310590
06/06/1962,4.641491,4.792862,4.614404,4.659018,1.039859,3012480
07/06/1962,4.690886,4.767368,4.690886,4.71638,1.052662,1286580
08/06/1962,4.719567,4.792862,4.719567,4.732314,1.056218,1223820
11/06/1962,4.732314,4.741874,4.56979,4.576163,1.021366,1247355
12/06/1962,4.525175,4.525175,4.271829,4.271829,0.953441,3483180
13/06/1962,4.271829,4.372212,4.107712,4.112492,0.917879,4589325
14/06/1962,4.112492,4.228808,3.824092,3.900574,0.87058,6989895
15/06/1962,3.900574,4.263862,3.830465,4.251115,0.948819,6621180
18/06/1962,4.251115,4.330784,4.047164,4.203314,0.93815,4989420
19/06/1962,4.203314,4.282983,4.155513,4.282983,0.955931,2204445
20/06/1962,4.282983,4.369025,4.181007,4.181007,0.933171,3200760
21/06/1962,4.130019,4.130019,4.018483,4.024857,0.898319,3883275
22/06/1962,4.024857,4.098152,3.957935,4.079031,0.91041,3530250
25/06/1962,4.079031,4.282983,4.02167,4.238368,0.945973,3969570
26/06/1962,4.238368,4.321224,4.079031,4.079031,0.91041,3381195
27/06/1962,4.085405,4.244742,4.085405,4.244742,0.947396,3098775
28/06/1962,4.273423,4.44232,4.273423,4.384959,0.978691,4275525
29/06/1962,4.384959,4.429573,4.311663,4.32441,0.965178,2957565
02/07/1962,4.32441,4.46144,4.31485,4.46144,0.995762,1459170
03/07/1962,4.46144,4.509242,4.435946,4.480561,1.00003,2706525
05/07/1962,4.480561,4.499681,4.445507,4.46144,0.995762,2110305
06/07/1962,4.410453,4.410453,4.359465,4.397706,0.981536,1702365
09/07/1962,4.397706,4.467814,4.346718,4.464627,0.996472,1976940
10/07/1962,4.541109,4.611217,4.541109,4.572976,1.020655,3192915
11/07/1962,4.572976,4.773741,4.553856,4.772148,1.06511,3467490
12/07/1962,4.783301,4.968133,4.783301,4.831103,1.078267,3451800
13/07/1962,4.831103,4.86297,4.748247,4.796048,1.070444,2204445
16/07/1962,4.796048,4.875717,4.748247,4.875717,1.088226,1733745
17/07/1962,4.875717,4.901211,4.71638,4.717973,1.053018,1788660
18/07/1962,4.717973,4.741874,4.614404,4.655832,1.039149,2549625
19/07/1962,4.681326,4.792862,4.681326,4.684512,1.04555,2298585
20/07/1962,4.697259,4.767368,4.697259,4.741874,1.058353,713895
23/07/1962,4.741874,4.805609,4.7355,4.754621,1.061197,878640
24/07/1962,4.729127,4.729127,4.630338,4.630338,1.033458,933555
25/07/1962,4.630338,4.697259,4.572976,4.684512,1.04555,1969095
26/07/1962,4.70682,4.754621,4.70682,4.710006,1.05124,996315
27/07/1962,4.710006,4.791268,4.70682,4.791268,1.069377,996315
30/07/1962,4.821542,4.937859,4.821542,4.937859,1.102094,2981100
31/07/1962,4.937859,5.015934,4.933078,4.933078,1.101028,2902650
01/08/1962,4.920331,4.920331,4.796048,4.796048,1.070444,1278735
02/08/1962,4.799235,4.917145,4.799235,4.917145,1.097471,1561155
03/08/1962,4.917145,4.939452,4.869344,4.907584,1.095337,996315
06/08/1962,4.907584,4.926705,4.837476,4.84385,1.081113,6911445
07/08/1962,4.839069,4.839069,4.757808,4.757808,1.062119,964935
08/08/1962,4.757808,4.882091,4.722753,4.866157,1.086306,1655295
09/08/1962,4.86297,4.86297,4.781708,4.799235,1.071366,1349340
10/08/1962,4.799235,4.840663,4.781708,4.789675,1.069232,1027695
13/08/1962,4.792862,4.840663,4.792862,4.827916,1.07777,1066920
14/08/1962,4.827916,4.920331,4.819949,4.920331,1.098399,1984785
15/08/1962,4.926705,5.025494,4.926705,4.926705,1.099822,2455485
16/08/1962,4.926705,5.006373,4.917145,4.923518,1.099111,1333650
17/08/1962,4.923518,4.99044,4.920331,4.964946,1.108359,933555
20/08/1962,4.99044,5.063735,4.99044,5.01912,1.120452,1890645
21/08/1962,5.01912,5.073295,4.996813,5.006373,1.117608,1357185
22/08/1962,5.015934,5.245379,5.015934,5.213512,1.163849,3459645
23/08/1962,5.213512,5.286807,5.191205,5.232632,1.168116,3059550
24/08/1962,5.232632,5.239006,5.194391,5.213512,1.163849,1310115
27/08/1962,5.213512,5.248566,5.194391,5.200765,1.161003,957090
28/08/1962,5.197578,5.197578,5.015934,5.015934,1.119741,2879115
29/08/1962,5.015934,5.047801,4.949012,4.984066,1.112627,2635920
30/08/1962,4.984066,5.028681,4.933078,4.942639,1.103379,996315
31/08/1962,4.952199,5.070108,4.952199,5.050988,1.127567,1286580
04/09/1962,5.050988,5.117909,4.920331,4.939452,1.102667,1702365
05/09/1962,4.939452,4.996813,4.86297,4.882091,1.089863,2353500
06/09/1962,4.882091,4.956979,4.856597,4.945825,1.104091,1898490
07/09/1962,4.945825,4.982473,4.87253,4.87253,1.087728,1380720
10/09/1962,4.87253,4.929892,4.811982,4.898024,1.09342,1890645
11/09/1962,4.898024,4.942639,4.856597,4.869344,1.087018,1616070
12/09/1962,4.875717,4.926705,4.875717,4.890057,1.091641,1365030
13/09/1962,4.890057,4.926705,4.886871,4.888464,1.091285,886485
14/09/1962,4.888464,4.958572,4.882091,4.949012,1.104803,1145370
17/09/1962,4.958572,5.044614,4.958572,5.035054,1.12401,1529775
18/09/1962,5.035054,5.097196,4.99044,4.996813,1.115474,2384880
19/09/1962,4.996813,5.015934,4.923518,4.923518,1.099111,1537620
20/09/1962,4.923518,4.964946,4.87253,4.878904,1.089151,925710
21/09/1962,4.875717,4.875717,4.786488,4.802422,1.072078,2235825
24/09/1962,4.748247,4.748247,4.611217,4.614404,1.030106,2745750
25/09/1962,4.614404,4.70682,4.576163,4.70682,1.050736,2557470
26/09/1962,4.70682,4.713193,4.531549,4.531549,1.011608,2149530
27/09/1962,4.531549,4.585723,4.44232,4.46144,0.995958,3012480
28/09/1962,4.464627,4.544296,4.464627,4.506055,1.005917,1482705
01/10/1962,4.506055,4.506055,4.337157,4.338751,0.96857,1937715
02/10/1962,4.375398,4.477374,4.375398,4.466221,0.997026,2965410
03/10/1962,4.466221,4.537922,4.423199,4.44232,0.99169,1882800
04/10/1962,4.44232,4.563416,4.423199,4.560229,1.018011,1365030
05/10/1962,4.560229,4.612811,4.528362,4.592097,1.025126,1820040
08/10/1962,4.592097,4.608031,4.576163,4.585723,1.023702,666825
09/10/1962,4.601657,4.684512,4.601657,4.668579,1.042199,1239510
10/10/1962,4.668579,4.738687,4.553856,4.577757,1.021925,1898490
11/10/1962,4.577757,4.633525,4.528362,4.537922,1.013032,1427790
12/10/1962,4.537922,4.547482,4.486934,4.528362,1.010897,1090455
15/10/1962,4.550669,4.678139,4.550669,4.678139,1.044333,972780
16/10/1962,4.678139,4.697259,4.557043,4.557043,1.0173,1317960
17/10/1962,4.557043,4.652645,4.531549,4.608031,1.028682,1443480
18/10/1962,4.608031,4.639898,4.526769,4.526769,1.010542,1027695
19/10/1962,4.526769,4.537922,4.435946,4.43754,0.990622,2479020
22/10/1962,4.396112,4.396112,4.318037,4.372212,0.976039,2871270
23/10/1962,4.372212,4.372212,4.206501,4.206501,0.939046,2635920
24/10/1962,4.206501,4.333971,4.104525,4.333971,0.967502,3859740
25/10/1962,4.333971,4.340344,4.231995,4.31485,0.963234,2800665
26/10/1962,4.29573,4.29573,4.196941,4.225621,0.943315,1623915
29/10/1962,4.308477,4.394519,4.308477,4.391332,0.980308,3687150
30/10/1962,4.391332,4.486934,4.348311,4.483748,1.000938,2769285
31/10/1962,4.474187,4.474187,4.388145,4.410453,0.984575,1231665
01/11/1962,4.410453,4.486934,4.359465,4.486934,1.001649,2086770
02/11/1962,4.486934,4.714786,4.423199,4.553856,1.016589,3279210
05/11/1962,4.57935,4.643085,4.57935,4.608031,1.028898,1812195
07/11/1962,4.608031,4.671765,4.537922,4.604844,1.028187,1827885
08/11/1962,4.604844,4.652645,4.528362,4.528362,1.01111,1333650
09/11/1962,4.550669,4.608031,4.550669,4.604844,1.028187,1153215
12/11/1962,4.659018,4.767368,4.659018,4.760994,1.063053,2275050
13/11/1962,4.760994,4.786488,4.674952,4.674952,1.04384,2212290
14/11/1962,4.681326,4.786488,4.681326,4.773741,1.065899,1929870
15/11/1962,4.773741,4.835883,4.748247,4.748247,1.060207,2180910
16/11/1962,4.748247,4.824729,4.703633,4.824729,1.077284,1569000
19/11/1962,4.824729,4.824729,4.741874,4.741874,1.058784,980625
20/11/1962,4.767368,4.823136,4.767368,4.797642,1.071236,1176750
21/11/1962,4.797642,4.840663,4.773741,4.808795,1.073726,1670985
23/11/1962,4.808795,4.945825,4.783301,4.945825,1.104323,2894805
26/11/1962,4.945825,5.031867,4.926705,4.955386,1.106457,2243670
27/11/1962,4.955386,5.044614,4.926705,5.031867,1.123534,1812195
28/11/1962,5.041428,5.111536,5.041428,5.066922,1.131361,2784975
29/11/1962,5.066922,5.111536,5.057361,5.111536,1.141322,1835730
30/11/1962,5.111536,5.121096,5.063735,5.079669,1.134208,1365030
03/12/1962,5.028681,5.028681,4.974506,4.99044,1.114284,1349340
04/12/1962,5.003187,5.109943,5.003187,5.101976,1.139188,1843575
05/12/1962,5.101976,5.175271,5.082855,5.082855,1.134919,2243670
06/12/1962,5.082855,5.14659,5.073295,5.079669,1.134208,1451325
07/12/1962,5.079669,5.133843,5.066922,5.066922,1.131361,1168905
10/12/1962,5.066922,5.108349,4.958572,4.958572,1.107169,1545465
11/12/1962,4.958572,5.003187,4.923518,4.939452,1.102899,1184595
12/12/1962,4.964946,5.028681,4.964946,5.01912,1.120688,808035
13/12/1962,5.01912,5.044614,4.939452,4.945825,1.104323,1176750
14/12/1962,4.945825,4.98088,4.913958,4.964946,1.108592,1043385
17/12/1962,4.964946,4.996813,4.894837,4.907584,1.095784,949245
18/12/1962,4.907584,4.949012,4.86297,4.87253,1.087957,917865
19/12/1962,4.87253,5.003187,4.87253,4.998407,1.116063,1012005
20/12/1962,4.998407,5.060548,4.998407,4.998407,1.116063,1333650
21/12/1962,4.998407,5.015934,4.910771,4.910771,1.096495,941400
24/12/1962,4.944232,5.022307,4.944232,5.022307,1.1214,713895
26/12/1962,5.022307,5.060548,5,5.01912,1.120688,760965
27/12/1962,5.01912,5.044614,4.964946,4.984066,1.11286,823725
28/12/1962,4.984066,5.00956,4.977693,5.003187,1.11713,611910
31/12/1962,5.003187,5.031867,4.964946,4.971319,1.110016,1098300
02/01/1963,4.971319,4.971319,4.898024,4.904398,1.095073,2502555
03/01/1963,4.913958,5.054175,4.913958,5.054175,1.128515,1176750
04/01/1963,5.060548,5.108349,5.060548,5.060548,1.129938,1608225
07/01/1963,5.060548,5.108349,5.00956,5.01912,1.120688,925710
08/01/1963,5.060548,5.143403,5.060548,5.143403,1.148438,1890645
09/01/1963,5.143403,5.194391,5.114723,5.14659,1.149151,2000475
10/01/1963,5.159337,5.213512,5.159337,5.181644,1.156977,1623915
11/01/1963,5.181644,5.197578,5.149777,5.197578,1.160535,1412100
14/01/1963,5.197578,5.286807,5.197578,5.280433,1.179035,2588850
15/01/1963,5.280433,5.328235,5.258126,5.289994,1.18117,2180910
16/01/1963,5.28362,5.28362,5.188018,5.207138,1.16267,1325805
17/01/1963,5.216699,5.286807,5.216699,5.27406,1.177612,1270890
18/01/1963,5.27406,5.296367,5.232632,5.258126,1.174053,894330
21/01/1963,5.258126,5.277247,5.207138,5.277247,1.178324,917865
22/01/1963,5.277247,5.337795,5.277247,5.286807,1.180458,972780
23/01/1963,5.286807,5.309114,5.270873,5.280433,1.179035,690360
24/01/1963,5.280433,5.334608,5.277247,5.302741,1.184017,972780
25/01/1963,5.302741,5.334608,5.277247,5.334608,1.191131,729585
28/01/1963,5.350542,5.41109,5.350542,5.41109,1.208209,1663140
29/01/1963,5.41109,5.41109,5.372849,5.376036,1.200382,776655
30/01/1963,5.376036,5.382409,5.328235,5.347355,1.193978,753120
31/01/1963,5.347355,5.404716,5.328235,5.40153,1.206075,1043385
01/02/1963,5.40153,5.41587,5.391969,5.40153,1.206075,564840
04/02/1963,5.40153,5.407903,5.350542,5.356915,1.196112,658980
05/02/1963,5.356915,5.376036,5.321861,5.366475,1.198532,800190
06/02/1963,5.366475,5.40153,5.331421,5.331421,1.190703,737430
07/02/1963,5.340982,5.385596,5.340982,5.340982,1.192838,682515
08/02/1963,5.340982,5.372849,5.328235,5.353728,1.195686,627600
11/02/1963,5.353728,5.363289,5.325048,5.325048,1.18928,478545
12/02/1963,5.325048,5.334608,5.267686,5.334608,1.191415,957090
13/02/1963,5.334608,5.353728,5.321861,5.321861,1.188568,658980
14/02/1963,5.323454,5.363289,5.323454,5.325048,1.18928,878640
15/02/1963,5.325048,5.350542,5.321861,5.337795,1.192127,596220
18/02/1963,5.337795,5.347355,5.325048,5.326641,1.189635,470700
19/02/1963,5.326641,5.331421,5.280433,5.28362,1.180027,800190
20/02/1963,5.270873,5.270873,5.219885,5.239006,1.170064,941400
21/02/1963,5.239006,5.239006,5.175271,5.229446,1.167929,878640
25/02/1963,5.226259,5.226259,5.149777,5.149777,1.150136,635445
26/02/1963,5.149777,5.216699,5.133843,5.184831,1.157965,847260
27/02/1963,5.184831,5.215105,5.162524,5.165711,1.153694,462855
28/02/1963,5.165711,5.168897,5.086042,5.095602,1.138036,1176750
01/03/1963,5.095602,5.143403,5.063735,5.063735,1.130919,1074765
04/03/1963,5.098789,5.15615,5.098789,5.143403,1.148711,784500
05/03/1963,5.143403,5.143403,5.117909,5.121096,1.14373,478545
06/03/1963,5.121096,5.160931,5.101976,5.160931,1.152626,439320
07/03/1963,5.181644,5.223072,5.181644,5.210325,1.163658,753120
08/03/1963,5.210325,5.223072,5.188018,5.207138,1.162946,415785
11/03/1963,5.207138,5.235819,5.200765,5.203952,1.162234,509925
12/03/1963,5.203952,5.223072,5.191205,5.200765,1.161523,368715
13/03/1963,5.200765,5.229446,5.200765,5.210325,1.163658,478545
14/03/1963,5.210325,5.270873,5.194391,5.226259,1.167217,619755
15/03/1963,5.226259,5.27406,5.207138,5.267686,1.176469,533460
18/03/1963,5.267686,5.296367,5.216699,5.219885,1.165792,486390
19/03/1963,5.219885,5.239006,5.207138,5.226259,1.167217,431475
20/03/1963,5.232632,5.29318,5.232632,5.277247,1.178604,517770
21/03/1963,5.277247,5.289994,5.239006,5.242192,1.170775,831570
22/03/1963,5.242192,5.286807,5.239006,5.280433,1.179315,447165
25/03/1963,5.280433,5.296367,5.270873,5.270873,1.177181,502080
26/03/1963,5.277247,5.328235,5.277247,5.305927,1.18501,847260
27/03/1963,5.325048,5.366475,5.325048,5.366475,1.198532,886485
28/03/1963,5.366475,5.395156,5.353728,5.363289,1.19782,862950
29/03/1963,5.363289,5.382409,5.353728,5.366475,1.198532,502080
01/04/1963,5.366475,5.376036,5.356915,5.366475,1.198532,713895
02/04/1963,5.366475,5.382409,5.321861,5.321861,1.188568,588375
03/04/1963,5.328235,5.388783,5.328235,5.382409,1.20209,541305
04/04/1963,5.417463,5.479605,5.417463,5.466858,1.220951,1357185
05/04/1963,5.478011,5.634162,5.478011,5.634162,1.258317,1670985
08/04/1963,5.669216,5.745698,5.669216,5.731358,1.280025,1663140
09/04/1963,5.731358,5.742511,5.646909,5.669216,1.266145,1294425
10/04/1963,5.669216,5.681963,5.570427,5.638942,1.259384,972780
11/04/1963,5.638942,5.729764,5.611855,5.688337,1.270415,1341495
15/04/1963,5.688337,5.723391,5.646909,5.68515,1.269704,870795
16/04/1963,5.68515,5.701083,5.643722,5.643722,1.260452,682515
17/04/1963,5.643722,5.656469,5.602294,5.615041,1.254046,502080
18/04/1963,5.615041,5.659656,5.615041,5.615041,1.254046,305955
19/04/1963,5.646909,5.736138,5.646909,5.736138,1.28109,800190
22/04/1963,5.774379,5.854047,5.774379,5.825366,1.301019,1184595
23/04/1963,5.825366,5.876354,5.806246,5.876354,1.312406,878640
24/04/1963,5.885915,5.946463,5.885915,5.895475,1.316677,894330
25/04/1963,5.895475,5.927342,5.863607,5.922562,1.322727,729585
26/04/1963,5.922562,5.991077,5.895475,5.991077,1.338029,666825
29/04/1963,5.991077,6.048438,5.946463,5.971957,1.333758,549150
30/04/1963,5.971957,6.003824,5.889101,5.911409,1.320236,910020
01/05/1963,5.911409,5.971957,5.892288,5.927342,1.323794,627600
02/05/1963,5.930529,5.981517,5.930529,5.975143,1.33447,384405
03/05/1963,5.975143,5.976737,5.933716,5.933716,1.325218,321645
06/05/1963,5.924156,5.924156,5.8413,5.8413,1.304578,619755
07/05/1963,5.8413,5.892288,5.83174,5.867192,1.310647,564840
08/05/1963,5.879541,5.991077,5.879541,5.991077,1.338321,776655
09/05/1963,5.991077,6.061185,5.991077,5.997451,1.339745,1176750
10/05/1963,5.997451,6.054812,5.962396,6.054812,1.352558,494235
13/05/1963,6.051625,6.051625,5.994264,6.007011,1.34188,400095
14/05/1963,6.007011,6.022945,5.97833,5.997451,1.339745,470700
15/05/1963,5.997451,6.032505,5.997451,6.016571,1.344015,549150
16/05/1963,6.016571,6.042065,5.97833,5.991077,1.338321,470700
17/05/1963,5.991077,6.048438,5.943276,5.952836,1.329779,478545
20/05/1963,5.952836,5.971957,5.898662,5.898662,1.317676,455010
21/05/1963,5.898662,5.952836,5.889101,5.952836,1.329779,541305
22/05/1963,5.952836,6.042065,5.933716,5.940089,1.326931,353025
23/05/1963,5.940089,5.965583,5.920969,5.920969,1.322659,345180
24/05/1963,5.920969,5.956023,5.889101,5.901848,1.318388,305955
27/05/1963,5.895475,5.895475,5.838113,5.838113,1.304151,478545
28/05/1963,5.860421,5.911409,5.860421,5.863607,1.309847,470700
29/05/1963,5.901848,5.991077,5.901848,5.991077,1.338321,580530
31/05/1963,6.016571,6.099426,6.016571,6.083493,1.358965,1121835
03/06/1963,6.083493,6.102613,6.032505,6.032505,1.347576,886485
04/06/1963,6.032505,6.083493,6.016571,6.042065,1.349712,611910
05/06/1963,6.042065,6.067559,5.984704,5.991077,1.338321,517770
06/06/1963,5.991077,6.016571,5.965583,5.991077,1.338321,305955
07/06/1963,5.991077,5.997451,5.962396,5.96877,1.333337,376560
10/06/1963,5.96877,5.96877,5.889101,5.892288,1.316253,690360
11/06/1963,5.901848,5.962396,5.901848,5.927342,1.324084,290265
12/06/1963,5.927342,5.984704,5.901848,5.96877,1.333337,580530
13/06/1963,5.96877,6.042065,5.889101,5.908222,1.319811,470700
14/06/1963,5.908222,5.936902,5.889101,5.905035,1.3191,353025
17/06/1963,5.905035,5.908222,5.844487,5.854047,1.307711,447165
18/06/1963,5.854047,5.908222,5.844487,5.844487,1.305575,556995
19/06/1963,5.844487,5.860421,5.818993,5.825366,1.301303,682515
20/06/1963,5.825366,5.825366,5.739324,5.796686,1.294897,1239510
21/06/1963,5.799873,5.82218,5.799873,5.806246,1.297033,572685
24/06/1963,5.806246,5.828553,5.723391,5.723391,1.278522,815880
25/06/1963,5.723391,5.793499,5.68515,5.69471,1.272117,706050
26/06/1963,5.69471,5.697897,5.592734,5.592734,1.249337,1302270
27/06/1963,5.592734,5.637349,5.506692,5.535373,1.236523,1427790
28/06/1963,5.551307,5.586361,5.551307,5.560867,1.242218,682515
01/07/1963,5.560867,5.560867,5.43021,5.436584,1.214456,1561155
02/07/1963,5.462078,5.589547,5.462078,5.589547,1.248625,1223820
03/07/1963,5.599108,5.646909,5.599108,5.630975,1.257878,1074765
05/07/1963,5.637349,5.672403,5.637349,5.672403,1.267133,470700
08/07/1963,5.659656,5.659656,5.551307,5.55768,1.241507,627600
09/07/1963,5.55768,5.650096,5.535373,5.619822,1.255388,682515
10/07/1963,5.608668,5.608668,5.54812,5.570427,1.244354,674670
11/07/1963,5.570427,5.608668,5.532186,5.532186,1.235811,643290
12/07/1963,5.532186,5.564054,5.500319,5.500319,1.228692,596220
15/07/1963,5.500319,5.532186,5.470045,5.513066,1.23154,847260
16/07/1963,5.513066,5.554493,5.509879,5.54812,1.23937,831570
17/07/1963,5.54812,5.602294,5.503505,5.519439,1.232964,847260
18/07/1963,5.519439,5.541746,5.474825,5.474825,1.222998,949245
19/07/1963,5.474825,5.487572,5.455704,5.471638,1.222285,745275
22/07/1963,5.471638,5.487572,5.436584,5.455704,1.218726,627600
23/07/1963,5.455704,5.513066,5.439771,5.439771,1.215167,878640
24/07/1963,5.439771,5.493945,5.42065,5.462078,1.22015,658980
25/07/1963,5.462078,5.506692,5.462078,5.468451,1.221573,572685
26/07/1963,5.468451,5.506692,5.468451,5.500319,1.228692,407940
29/07/1963,5.506692,5.525813,5.506692,5.519439,1.232964,345180
30/07/1963,5.54812,5.646909,5.54812,5.646909,1.261439,1137525
31/07/1963,5.646909,5.710644,5.53856,5.53856,1.237235,1192440
01/08/1963,5.53856,5.573614,5.481198,5.544933,1.238658,1027695
02/08/1963,5.544933,5.570427,5.506692,5.506692,1.230117,376560
05/08/1963,5.506692,5.579987,5.500319,5.579987,1.24649,423630
06/08/1963,5.579987,5.634162,5.560867,5.630975,1.258167,855105
07/08/1963,5.630975,5.630975,5.57202,5.57202,1.244995,556995
08/08/1963,5.57202,5.627788,5.53856,5.595921,1.250334,533460
09/08/1963,5.595921,5.666029,5.589547,5.653282,1.263152,706050
12/08/1963,5.672403,5.70427,5.672403,5.678776,1.268847,855105
13/08/1963,5.691523,5.793499,5.691523,5.790312,1.293768,1482705
14/08/1963,5.790312,5.857234,5.742511,5.825366,1.301602,1380720
15/08/1963,5.825366,5.85086,5.787126,5.787126,1.293057,917865
16/08/1963,5.787126,5.825366,5.768005,5.768005,1.288785,455010
19/08/1963,5.768005,5.799873,5.761632,5.761632,1.28736,321645
20/08/1963,5.761632,5.787126,5.691523,5.691523,1.271695,502080
21/08/1963,5.701083,5.736138,5.701083,5.720204,1.278103,298110
22/08/1963,5.720204,5.768005,5.70427,5.768005,1.288785,517770
23/08/1963,5.768005,5.787126,5.710644,5.717017,1.277392,462855
26/08/1963,5.729764,5.758445,5.729764,5.736138,1.281664,392250
27/08/1963,5.736138,5.742511,5.634162,5.634162,1.258878,588375
28/08/1963,5.634162,5.710644,5.634162,5.653282,1.263152,658980
29/08/1963,5.653282,5.697897,5.640535,5.640535,1.260303,572685
30/08/1963,5.640535,5.672403,5.602294,5.669216,1.266711,706050
03/09/1963,5.677183,5.758445,5.677183,5.70427,1.274543,855105
04/09/1963,5.710644,5.761632,5.710644,5.710644,1.275967,910020
05/09/1963,5.710644,5.761632,5.697897,5.742511,1.283088,604065
06/09/1963,5.755258,5.895475,5.755258,5.844487,1.305873,1992630
09/09/1963,5.844487,5.895475,5.799873,5.818993,1.300176,941400
10/09/1963,5.818993,5.876354,5.818993,5.838113,1.304448,800190
11/09/1963,5.838113,5.882728,5.825366,5.825366,1.301602,925710
12/09/1963,5.825366,5.844487,5.793499,5.818993,1.300176,564840
13/09/1963,5.818993,5.869981,5.806246,5.806246,1.297327,635445
16/09/1963,5.806246,5.844487,5.799873,5.799873,1.295905,478545
17/09/1963,5.799873,5.857234,5.799873,5.801466,1.296261,698205
18/09/1963,5.801466,5.82218,5.70427,5.736138,1.281664,745275
19/09/1963,5.737731,5.799873,5.737731,5.790312,1.293768,604065
20/09/1963,5.790312,5.844487,5.787126,5.818993,1.300176,635445
23/09/1963,5.818993,5.866794,5.787126,5.793499,1.294481,847260
24/09/1963,5.799873,5.898662,5.799873,5.895475,1.317266,1153215
25/09/1963,5.895475,5.97833,5.838113,5.838113,1.304448,2212290
26/09/1963,5.838113,5.863607,5.739324,5.739324,1.282376,1741590
27/09/1963,5.739324,5.771192,5.697897,5.717017,1.277392,988470
30/09/1963,5.717017,5.768005,5.697897,5.761632,1.28736,674670
01/10/1963,5.761632,5.806246,5.732951,5.732951,1.280952,674670
02/10/1963,5.732951,5.748885,5.717017,5.726577,1.279528,360870
03/10/1963,5.736138,5.834927,5.736138,5.825366,1.301602,400095
04/10/1963,5.863607,5.927342,5.863607,5.882728,1.314418,1388565
07/10/1963,5.882728,5.984704,5.863607,5.984704,1.337203,1145370
08/10/1963,5.984704,6.013384,5.895475,5.895475,1.317266,2047545
